molecule_name,potential_energy
dsgdb9nsd_128986,-411.9274
dsgdb9nsd_128987,-411.9245
dsgdb9nsd_128988,-427.962
dsgdb9nsd_128989,-427.9258
dsgdb9nsd_128990,-427.9578
dsgdb9nsd_128992,-395.9034
dsgdb9nsd_128993,-395.9045
dsgdb9nsd_128996,-395.9099
dsgdb9nsd_128997,-411.9396
dsgdb9nsd_128998,-411.9477
dsgdb9nsd_128999,-411.8822
dsgdb9nsd_129001,-427.9422
dsgdb9nsd_129002,-395.8768
dsgdb9nsd_129003,-395.8753
dsgdb9nsd_129004,-411.9271
dsgdb9nsd_129007,-427.9618
dsgdb9nsd_129008,-395.8927
dsgdb9nsd_129009,-411.9259
dsgdb9nsd_129010,-411.9245
dsgdb9nsd_129011,-411.9313
dsgdb9nsd_129013,-411.8548
dsgdb9nsd_129014,-427.8997
dsgdb9nsd_129017,-443.9448
dsgdb9nsd_129019,-411.8898
dsgdb9nsd_129020,-411.8702
dsgdb9nsd_129021,-411.8849
dsgdb9nsd_129022,-427.9422
dsgdb9nsd_129023,-411.8175
dsgdb9nsd_129024,-431.6573
dsgdb9nsd_129026,-468.8332
dsgdb9nsd_129028,-432.9826
dsgdb9nsd_129029,-448.9923
dsgdb9nsd_129031,-468.8315
dsgdb9nsd_129033,-432.9863
dsgdb9nsd_129036,-448.9982
dsgdb9nsd_129038,-448.9814
dsgdb9nsd_129039,-468.832
dsgdb9nsd_129043,-413.0795
dsgdb9nsd_129044,-432.9715
dsgdb9nsd_129045,-429.1
dsgdb9nsd_129049,-452.8059
dsgdb9nsd_129050,-432.9068
dsgdb9nsd_129051,-452.7855
dsgdb9nsd_129053,-468.783
dsgdb9nsd_129054,-465.0258
dsgdb9nsd_129055,-484.8634
dsgdb9nsd_129056,-449.0253
dsgdb9nsd_129057,-449.0093
dsgdb9nsd_129058,-468.8448
dsgdb9nsd_129060,-449.0071
dsgdb9nsd_129061,-465.0152
dsgdb9nsd_129062,-397.045
dsgdb9nsd_129063,-413.0891
dsgdb9nsd_129064,-395.8048
dsgdb9nsd_129065,-411.8944
dsgdb9nsd_129068,-449.0152
dsgdb9nsd_129069,-449.0134
dsgdb9nsd_129072,-411.8996
dsgdb9nsd_129073,-433.0086
dsgdb9nsd_129074,-432.9629
dsgdb9nsd_129075,-429.1274
dsgdb9nsd_129076,-411.8195
dsgdb9nsd_129077,-429.094
dsgdb9nsd_129078,-445.1062
dsgdb9nsd_129079,-415.6347
dsgdb9nsd_129081,-448.9561
dsgdb9nsd_129082,-431.6819
dsgdb9nsd_129083,-447.767
dsgdb9nsd_129084,-468.8438
dsgdb9nsd_129085,-468.8423
dsgdb9nsd_129086,-452.811
dsgdb9nsd_129087,-468.8578
dsgdb9nsd_129088,-415.6347
dsgdb9nsd_129089,-431.7272
dsgdb9nsd_129091,-452.7882
dsgdb9nsd_129094,-431.6288
dsgdb9nsd_129096,-468.8023
dsgdb9nsd_129097,-448.8993
dsgdb9nsd_129099,-464.9273
dsgdb9nsd_129101,-413.1253
dsgdb9nsd_129105,-432.9663
dsgdb9nsd_129107,-432.9898
dsgdb9nsd_129108,-429.1459
dsgdb9nsd_129109,-432.9877
dsgdb9nsd_129110,-452.8204
dsgdb9nsd_129111,-449.0101
dsgdb9nsd_129112,-468.8475
dsgdb9nsd_129115,-413.1326
dsgdb9nsd_129119,-429.1531
dsgdb9nsd_129121,-465.0256
dsgdb9nsd_129122,-484.8676
dsgdb9nsd_129123,-449.0287
dsgdb9nsd_129125,-468.843
dsgdb9nsd_129128,-465.0258
dsgdb9nsd_129131,-445.1412
dsgdb9nsd_129134,-468.8544
dsgdb9nsd_129135,-468.8349
dsgdb9nsd_129148,-431.6573
dsgdb9nsd_129152,-484.8229
dsgdb9nsd_129153,-447.6492
dsgdb9nsd_129155,-484.8227
dsgdb9nsd_129159,-429.1247
dsgdb9nsd_129180,-432.9666
dsgdb9nsd_129185,-448.99
dsgdb9nsd_129186,-395.8098
dsgdb9nsd_129187,-411.9024
dsgdb9nsd_129193,-427.933
dsgdb9nsd_129196,-395.8108
dsgdb9nsd_129197,-411.9024
dsgdb9nsd_129198,-413.0923
dsgdb9nsd_129199,-429.1274
dsgdb9nsd_129200,-411.8487
dsgdb9nsd_129202,-432.9706
dsgdb9nsd_129208,-432.9898
dsgdb9nsd_129209,-413.0814
dsgdb9nsd_129210,-432.963
dsgdb9nsd_129211,-429.1229
dsgdb9nsd_129216,-449.0153
dsgdb9nsd_129217,-429.1163
dsgdb9nsd_129219,-411.8208
dsgdb9nsd_129220,-427.9107
dsgdb9nsd_129224,-427.8625
dsgdb9nsd_129225,-443.9492
dsgdb9nsd_129227,-465.0169
dsgdb9nsd_129230,-465.0357
dsgdb9nsd_129231,-411.8218
dsgdb9nsd_129232,-427.9122
dsgdb9nsd_129233,-448.9995
dsgdb9nsd_129236,-445.1346
dsgdb9nsd_129248,-432.997
dsgdb9nsd_129249,-452.8311
dsgdb9nsd_129251,-432.9991
dsgdb9nsd_129252,-452.8279
dsgdb9nsd_129254,-433.0008
dsgdb9nsd_129255,-449.0181
dsgdb9nsd_129258,-431.7309
dsgdb9nsd_129260,-447.7601
dsgdb9nsd_129262,-468.8442
dsgdb9nsd_129268,-447.7612
dsgdb9nsd_129275,-432.887
dsgdb9nsd_129281,-415.6446
dsgdb9nsd_129282,-431.7341
dsgdb9nsd_129286,-447.7598
dsgdb9nsd_129287,-452.8004
dsgdb9nsd_129288,-468.831
dsgdb9nsd_129289,-468.8396
dsgdb9nsd_129290,-452.8228
dsgdb9nsd_129291,-468.8422
dsgdb9nsd_129292,-415.6432
dsgdb9nsd_129293,-431.7331
dsgdb9nsd_129295,-432.9253
dsgdb9nsd_129296,-452.7945
dsgdb9nsd_129297,-448.9554
dsgdb9nsd_129303,-431.6754
dsgdb9nsd_129305,-468.8466
dsgdb9nsd_129306,-448.9523
dsgdb9nsd_129308,-431.6615
dsgdb9nsd_129309,-447.7489
dsgdb9nsd_129310,-448.9492
dsgdb9nsd_129313,-447.693
dsgdb9nsd_129315,-468.8283
dsgdb9nsd_129316,-484.8511
dsgdb9nsd_129318,-468.8395
dsgdb9nsd_129320,-431.6617
dsgdb9nsd_129321,-447.7494
dsgdb9nsd_129324,-468.8133
dsgdb9nsd_129326,-484.8572
dsgdb9nsd_129332,-429.1711
dsgdb9nsd_129333,-445.1492
dsgdb9nsd_129334,-429.1592
dsgdb9nsd_129336,-466.2368
dsgdb9nsd_129337,-466.2369
dsgdb9nsd_129339,-506.0292
dsgdb9nsd_129341,-449.0181
dsgdb9nsd_129343,-464.9999
dsgdb9nsd_129344,-449.0208
dsgdb9nsd_129345,-465.0343
dsgdb9nsd_129347,-486.1878
dsgdb9nsd_129349,-506.0296
dsgdb9nsd_129350,-525.8857
dsgdb9nsd_129351,-434.2041
dsgdb9nsd_129352,-454.0403
dsgdb9nsd_129353,-450.2233
dsgdb9nsd_129354,-470.0685
dsgdb9nsd_129358,-470.0675
dsgdb9nsd_129359,-450.2562
dsgdb9nsd_129361,-434.2036
dsgdb9nsd_129362,-450.2551
dsgdb9nsd_129363,-450.2325
dsgdb9nsd_129364,-454.0393
dsgdb9nsd_129366,-470.0501
dsgdb9nsd_129367,-486.08
dsgdb9nsd_129372,-450.266
dsgdb9nsd_129373,-466.2961
dsgdb9nsd_129387,-466.291
dsgdb9nsd_129393,-466.2675
dsgdb9nsd_129401,-450.2265
dsgdb9nsd_129410,-446.4093
dsgdb9nsd_129412,-446.4424
dsgdb9nsd_129426,-470.1363
dsgdb9nsd_129429,-450.3046
dsgdb9nsd_129430,-470.1482
dsgdb9nsd_129431,-486.1836
dsgdb9nsd_129432,-450.3
dsgdb9nsd_129433,-470.1374
dsgdb9nsd_129434,-470.1676
dsgdb9nsd_129435,-490.0026
dsgdb9nsd_129436,-449.0605
dsgdb9nsd_129437,-449.0593
dsgdb9nsd_129438,-465.0384
dsgdb9nsd_129439,-450.3034
dsgdb9nsd_129440,-470.1722
dsgdb9nsd_129441,-470.1402
dsgdb9nsd_129442,-490.0065
dsgdb9nsd_129443,-466.3594
dsgdb9nsd_129444,-486.1898
dsgdb9nsd_129445,-506.0511
dsgdb9nsd_129446,-449.0538
dsgdb9nsd_129447,-465.0639
dsgdb9nsd_129450,-450.3001
dsgdb9nsd_129451,-466.3367
dsgdb9nsd_129457,-486.193
dsgdb9nsd_129458,-470.1335
dsgdb9nsd_129459,-486.1544
dsgdb9nsd_129461,-454.0907
dsgdb9nsd_129463,-470.1173
dsgdb9nsd_129464,-434.2486
dsgdb9nsd_129465,-450.2762
dsgdb9nsd_129466,-454.0842
dsgdb9nsd_129467,-470.1173
dsgdb9nsd_129468,-450.3083
dsgdb9nsd_129470,-434.2537
dsgdb9nsd_129472,-450.2825
dsgdb9nsd_129474,-470.1431
dsgdb9nsd_129475,-470.1008
dsgdb9nsd_129477,-434.2476
dsgdb9nsd_129478,-450.2705
dsgdb9nsd_129479,-450.297
dsgdb9nsd_129480,-450.2782
dsgdb9nsd_129481,-466.2959
dsgdb9nsd_129482,-450.2717
dsgdb9nsd_129483,-466.3027
dsgdb9nsd_129484,-482.3061
dsgdb9nsd_129488,-450.3075
dsgdb9nsd_129489,-470.1741
dsgdb9nsd_129490,-466.3604
dsgdb9nsd_129491,-486.225
dsgdb9nsd_129498,-450.3091
dsgdb9nsd_129502,-486.2305
dsgdb9nsd_129504,-506.0887
dsgdb9nsd_129505,-482.3564
dsgdb9nsd_129506,-502.2183
dsgdb9nsd_129507,-466.3293
dsgdb9nsd_129509,-502.2318
dsgdb9nsd_129512,-450.2951
dsgdb9nsd_129514,-486.162
dsgdb9nsd_129515,-450.2945
dsgdb9nsd_129517,-470.1329
dsgdb9nsd_129520,-450.3042
dsgdb9nsd_129521,-466.35
dsgdb9nsd_129522,-466.3331
dsgdb9nsd_129523,-482.3529
dsgdb9nsd_129528,-470.1652
dsgdb9nsd_129529,-489.9991
dsgdb9nsd_129534,-506.0279
dsgdb9nsd_129535,-506.052
dsgdb9nsd_129536,-470.1653
dsgdb9nsd_129537,-486.2144
dsgdb9nsd_129538,-486.1939
dsgdb9nsd_129539,-490.0009
dsgdb9nsd_129541,-506.0112
dsgdb9nsd_129543,-416.8646
dsgdb9nsd_129546,-432.8928
dsgdb9nsd_129547,-413.0813
dsgdb9nsd_129548,-432.9168
dsgdb9nsd_129549,-413.0773
dsgdb9nsd_129550,-413.0568
dsgdb9nsd_129552,-432.9155
dsgdb9nsd_129553,-432.8751
dsgdb9nsd_129555,-413.1221
dsgdb9nsd_129556,-432.9584
dsgdb9nsd_129558,-448.9868
dsgdb9nsd_129559,-413.1209
dsgdb9nsd_129561,-432.9592
dsgdb9nsd_129564,-449.0107
dsgdb9nsd_129566,-429.1756
dsgdb9nsd_129568,-432.9594
dsgdb9nsd_129572,-471.29
dsgdb9nsd_129573,-471.3177
dsgdb9nsd_129574,-451.4726
dsgdb9nsd_129575,-471.3173
dsgdb9nsd_129576,-487.3066
dsgdb9nsd_129579,-446.4424
dsgdb9nsd_129580,-466.3128
dsgdb9nsd_129581,-462.4528
dsgdb9nsd_129587,-413.0462
dsgdb9nsd_129588,-432.9604
dsgdb9nsd_129589,-452.8045
dsgdb9nsd_129590,-449.058
dsgdb9nsd_129592,-398.2829
dsgdb9nsd_129593,-414.3112
dsgdb9nsd_129594,-434.1796
dsgdb9nsd_129595,-414.303
dsgdb9nsd_129596,-418.1279
dsgdb9nsd_129597,-434.156
dsgdb9nsd_129599,-434.1464
dsgdb9nsd_129601,-470.1263
dsgdb9nsd_129603,-489.9913
dsgdb9nsd_129605,-416.8825
dsgdb9nsd_129608,-397.0328
dsgdb9nsd_129610,-416.8731
dsgdb9nsd_129611,-432.9068
dsgdb9nsd_129615,-449.0119
dsgdb9nsd_129616,-413.1297
dsgdb9nsd_129617,-429.1585
dsgdb9nsd_129618,-432.9694
dsgdb9nsd_129622,-450.245
dsgdb9nsd_129623,-470.097
dsgdb9nsd_129625,-450.2468
dsgdb9nsd_129626,-454.0524
dsgdb9nsd_129627,-470.0849
dsgdb9nsd_129628,-435.4313
dsgdb9nsd_129629,-455.2771
dsgdb9nsd_129630,-451.4581
dsgdb9nsd_129631,-471.311
dsgdb9nsd_129632,-435.4255
dsgdb9nsd_129634,-455.2671
dsgdb9nsd_129636,-471.3441
dsgdb9nsd_129637,-491.1896
dsgdb9nsd_129640,-430.3828
dsgdb9nsd_129641,-450.2189
dsgdb9nsd_129643,-466.2427
dsgdb9nsd_129644,-446.4132
dsgdb9nsd_129645,-450.2295
dsgdb9nsd_129646,-466.2549
dsgdb9nsd_129649,-432.9223
dsgdb9nsd_129650,-449.0149
dsgdb9nsd_129651,-450.2704
dsgdb9nsd_129652,-470.1047
dsgdb9nsd_129653,-466.2823
dsgdb9nsd_129655,-450.2908
dsgdb9nsd_129657,-470.1196
dsgdb9nsd_129659,-450.2549
dsgdb9nsd_129660,-470.1042
dsgdb9nsd_129662,-471.3104
dsgdb9nsd_129663,-450.2616
dsgdb9nsd_129664,-466.2859
dsgdb9nsd_129665,-414.3098
dsgdb9nsd_129666,-430.3397
dsgdb9nsd_129667,-450.21
dsgdb9nsd_129670,-450.1895
dsgdb9nsd_129673,-450.228
dsgdb9nsd_129674,-446.4233
dsgdb9nsd_129676,-450.2207
dsgdb9nsd_129677,-466.2565
dsgdb9nsd_129678,-450.276
dsgdb9nsd_129681,-486.1602
dsgdb9nsd_129682,-450.2811
dsgdb9nsd_129683,-466.309
dsgdb9nsd_129684,-470.1093
dsgdb9nsd_129686,-398.2805
dsgdb9nsd_129687,-414.3078
dsgdb9nsd_129689,-414.3007
dsgdb9nsd_129690,-450.2376
dsgdb9nsd_129691,-470.1274
dsgdb9nsd_129695,-414.3113
dsgdb9nsd_129696,-430.3399
dsgdb9nsd_129697,-450.2085
dsgdb9nsd_129701,-450.2542
dsgdb9nsd_129702,-466.2679
dsgdb9nsd_129703,-450.2646
dsgdb9nsd_129704,-466.2802
dsgdb9nsd_129706,-486.1207
dsgdb9nsd_129710,-489.9869
dsgdb9nsd_129712,-471.335
dsgdb9nsd_129713,-470.1311
dsgdb9nsd_129714,-470.1241
dsgdb9nsd_129715,-470.1377
dsgdb9nsd_129716,-450.2584
dsgdb9nsd_129717,-470.1539
dsgdb9nsd_129719,-470.1285
dsgdb9nsd_129720,-486.151
dsgdb9nsd_129722,-486.1513
dsgdb9nsd_129724,-486.1753
dsgdb9nsd_129727,-432.9478
dsgdb9nsd_129729,-470.1224
dsgdb9nsd_129731,-450.2517
dsgdb9nsd_129732,-470.1382
dsgdb9nsd_129733,-466.2643
dsgdb9nsd_129734,-470.0822
dsgdb9nsd_129737,-450.241
dsgdb9nsd_129738,-470.0825
dsgdb9nsd_129740,-486.1237
dsgdb9nsd_129741,-470.0778
dsgdb9nsd_129742,-486.1085
dsgdb9nsd_129743,-470.1316
dsgdb9nsd_129745,-486.1589
dsgdb9nsd_129746,-506.0054
dsgdb9nsd_129747,-489.9662
dsgdb9nsd_129748,-505.9961
dsgdb9nsd_129749,-418.121
dsgdb9nsd_129751,-454.0175
dsgdb9nsd_129752,-434.1439
dsgdb9nsd_129753,-452.7913
dsgdb9nsd_129757,-470.0509
dsgdb9nsd_129758,-450.1762
dsgdb9nsd_129760,-450.186
dsgdb9nsd_129761,-396.9965
dsgdb9nsd_129763,-397.0797
dsgdb9nsd_129764,-416.925
dsgdb9nsd_129765,-397.0776
dsgdb9nsd_129768,-416.9255
dsgdb9nsd_129769,-397.0766
dsgdb9nsd_129771,-398.3095
dsgdb9nsd_129772,-418.1553
dsgdb9nsd_129773,-398.3084
dsgdb9nsd_129774,-414.3385
dsgdb9nsd_129777,-434.1874
dsgdb9nsd_129778,-434.203
dsgdb9nsd_129781,-434.1963
dsgdb9nsd_129782,-454.0405
dsgdb9nsd_129783,-429.1739
dsgdb9nsd_129784,-449.0163
dsgdb9nsd_129788,-445.1738
dsgdb9nsd_129790,-468.8441
dsgdb9nsd_129791,-465.0206
dsgdb9nsd_129792,-484.8614
dsgdb9nsd_129794,-449.0083
dsgdb9nsd_129795,-414.3315
dsgdb9nsd_129800,-449.0245
dsgdb9nsd_129801,-468.8638
dsgdb9nsd_129802,-434.1948
dsgdb9nsd_129803,-454.0371
dsgdb9nsd_129804,-434.193
dsgdb9nsd_129807,-489.9285
dsgdb9nsd_129808,-448.9894
dsgdb9nsd_129809,-468.8357
dsgdb9nsd_129810,-465.0142
dsgdb9nsd_129812,-430.3873
dsgdb9nsd_129813,-450.2348
dsgdb9nsd_129814,-450.256
dsgdb9nsd_129815,-450.2611
dsgdb9nsd_129816,-450.2301
dsgdb9nsd_129817,-470.0981
dsgdb9nsd_129818,-398.286
dsgdb9nsd_129819,-414.3172
dsgdb9nsd_129820,-434.1816
dsgdb9nsd_129822,-418.1324
dsgdb9nsd_129823,-434.1617
dsgdb9nsd_129825,-434.1561
dsgdb9nsd_129828,-470.1396
dsgdb9nsd_129829,-489.9761
dsgdb9nsd_129830,-450.2899
dsgdb9nsd_129831,-470.1585
dsgdb9nsd_129835,-416.8839
dsgdb9nsd_129836,-413.1379
dsgdb9nsd_129837,-432.9813
dsgdb9nsd_129838,-434.2193
dsgdb9nsd_129841,-455.274
dsgdb9nsd_129843,-450.2405
dsgdb9nsd_129844,-450.2859
dsgdb9nsd_129846,-470.1411
dsgdb9nsd_129848,-470.1655
dsgdb9nsd_129849,-470.1067
dsgdb9nsd_129850,-489.9945
dsgdb9nsd_129851,-450.2503
dsgdb9nsd_129852,-470.0943
dsgdb9nsd_129854,-489.9827
dsgdb9nsd_129855,-413.1295
dsgdb9nsd_129856,-432.9681
dsgdb9nsd_129858,-448.9987
dsgdb9nsd_129859,-432.9659
dsgdb9nsd_129861,-413.124
dsgdb9nsd_129863,-429.1455
dsgdb9nsd_129864,-432.9875
dsgdb9nsd_129865,-452.8241
dsgdb9nsd_129867,-452.8217
dsgdb9nsd_129870,-397.0317
dsgdb9nsd_129871,-413.1264
dsgdb9nsd_129872,-434.2139
dsgdb9nsd_129873,-435.4258
dsgdb9nsd_129874,-450.2715
dsgdb9nsd_129877,-413.056
dsgdb9nsd_129879,-429.1493
dsgdb9nsd_129883,-451.45
dsgdb9nsd_129884,-398.2714
dsgdb9nsd_129887,-449.0217
dsgdb9nsd_129889,-449.0145
dsgdb9nsd_129891,-449.0336
dsgdb9nsd_129892,-429.176
dsgdb9nsd_129893,-449.0283
dsgdb9nsd_129894,-445.1798
dsgdb9nsd_129895,-465.0322
dsgdb9nsd_129896,-445.1814
dsgdb9nsd_129897,-465.0205
dsgdb9nsd_129900,-411.8562
dsgdb9nsd_129901,-427.9486
dsgdb9nsd_129902,-429.1693
dsgdb9nsd_129903,-445.172
dsgdb9nsd_129904,-449.0215
dsgdb9nsd_129907,-414.304
dsgdb9nsd_129911,-451.4511
dsgdb9nsd_129912,-413.1197
dsgdb9nsd_129917,-432.9603
dsgdb9nsd_129921,-445.1775
dsgdb9nsd_129922,-430.3874
dsgdb9nsd_129926,-398.2812
dsgdb9nsd_129927,-414.3112
dsgdb9nsd_129928,-434.1801
dsgdb9nsd_129929,-397.0358
dsgdb9nsd_129932,-435.4261
dsgdb9nsd_129934,-430.3924
dsgdb9nsd_129935,-450.2826
dsgdb9nsd_129936,-450.2445
dsgdb9nsd_129938,-432.9776
dsgdb9nsd_129939,-452.8161
dsgdb9nsd_129941,-432.9769
dsgdb9nsd_129943,-468.8415
dsgdb9nsd_129944,-449.0312
dsgdb9nsd_129946,-465.0273
dsgdb9nsd_129949,-489.9658
dsgdb9nsd_129950,-418.1199
dsgdb9nsd_129954,-432.9701
dsgdb9nsd_129955,-454.0547
dsgdb9nsd_129957,-434.1447
dsgdb9nsd_129958,-450.2303
dsgdb9nsd_129959,-470.1076
dsgdb9nsd_129961,-489.9693
dsgdb9nsd_129962,-466.2949
dsgdb9nsd_129963,-466.331
dsgdb9nsd_129964,-414.3466
dsgdb9nsd_129965,-430.376
dsgdb9nsd_129966,-450.2402
dsgdb9nsd_129969,-450.222
dsgdb9nsd_129973,-486.1779
dsgdb9nsd_129975,-413.097
dsgdb9nsd_129976,-432.9436
dsgdb9nsd_129977,-449.0404
dsgdb9nsd_129978,-450.2779
dsgdb9nsd_129979,-470.1237
dsgdb9nsd_129980,-451.4884
dsgdb9nsd_129981,-471.3363
dsgdb9nsd_129982,-446.4482
dsgdb9nsd_129984,-466.3386
dsgdb9nsd_129985,-486.1844
dsgdb9nsd_129986,-486.1975
dsgdb9nsd_129987,-486.2136
dsgdb9nsd_129989,-506.0428
dsgdb9nsd_129990,-466.3087
dsgdb9nsd_129991,-486.1541
dsgdb9nsd_129992,-486.1978
dsgdb9nsd_129993,-506.042
dsgdb9nsd_129994,-413.0813
dsgdb9nsd_129995,-432.9752
dsgdb9nsd_129996,-429.1102
dsgdb9nsd_129998,-429.1519
dsgdb9nsd_130003,-429.1745
dsgdb9nsd_130004,-445.1957
dsgdb9nsd_130006,-468.8764
dsgdb9nsd_130010,-429.1599
dsgdb9nsd_130011,-429.1836
dsgdb9nsd_130012,-449.0205
dsgdb9nsd_130013,-468.8786
dsgdb9nsd_130018,-465.069
dsgdb9nsd_130019,-449.0187
dsgdb9nsd_130021,-448.9892
dsgdb9nsd_130022,-465.0335
dsgdb9nsd_130024,-449.0421
dsgdb9nsd_130025,-450.253
dsgdb9nsd_130030,-429.1828
dsgdb9nsd_130032,-451.4871
dsgdb9nsd_130034,-432.9693
dsgdb9nsd_130037,-432.9686
dsgdb9nsd_130039,-413.1371
dsgdb9nsd_130040,-432.9716
dsgdb9nsd_130041,-429.1911
dsgdb9nsd_130046,-398.2822
dsgdb9nsd_130047,-414.3384
dsgdb9nsd_130052,-450.2735
dsgdb9nsd_130054,-486.2018
dsgdb9nsd_130055,-466.3089
dsgdb9nsd_130056,-486.1737
dsgdb9nsd_130057,-397.0331
dsgdb9nsd_130058,-413.089
dsgdb9nsd_130060,-429.0956
dsgdb9nsd_130061,-413.1275
dsgdb9nsd_130063,-429.158
dsgdb9nsd_130064,-445.1884
dsgdb9nsd_130066,-450.269
dsgdb9nsd_130069,-435.4272
dsgdb9nsd_130070,-451.4833
dsgdb9nsd_130071,-451.4578
dsgdb9nsd_130074,-430.3463
dsgdb9nsd_130076,-413.0589
dsgdb9nsd_130077,-397.0857
dsgdb9nsd_130078,-413.1394
dsgdb9nsd_130080,-449.0374
dsgdb9nsd_130081,-429.1894
dsgdb9nsd_130082,-449.0403
dsgdb9nsd_130083,-445.2002
dsgdb9nsd_130085,-445.2169
dsgdb9nsd_130087,-434.1681
dsgdb9nsd_130088,-450.2179
dsgdb9nsd_130091,-414.3014
dsgdb9nsd_130092,-398.3183
dsgdb9nsd_130093,-414.3744
dsgdb9nsd_130097,-450.2639
dsgdb9nsd_130098,-445.2118
dsgdb9nsd_130099,-465.0663
dsgdb9nsd_130100,-445.2138
dsgdb9nsd_130101,-465.0638
dsgdb9nsd_130102,-461.2107
dsgdb9nsd_130103,-481.0631
dsgdb9nsd_130104,-461.2176
dsgdb9nsd_130105,-481.0557
dsgdb9nsd_130107,-429.1687
dsgdb9nsd_130108,-445.195
dsgdb9nsd_130109,-445.1927
dsgdb9nsd_130112,-465.046
dsgdb9nsd_130113,-465.0277
dsgdb9nsd_130116,-398.2886
dsgdb9nsd_130123,-450.2561
dsgdb9nsd_130125,-446.4615
dsgdb9nsd_130126,-466.3328
dsgdb9nsd_130129,-450.2445
dsgdb9nsd_130130,-430.3728
dsgdb9nsd_130132,-486.1779
dsgdb9nsd_130134,-466.3477
dsgdb9nsd_130137,-466.3384
dsgdb9nsd_130139,-466.3409
dsgdb9nsd_130141,-413.0874
dsgdb9nsd_130142,-429.1818
dsgdb9nsd_130143,-450.2695
dsgdb9nsd_130144,-397.0424
dsgdb9nsd_130145,-413.101
dsgdb9nsd_130149,-450.2784
dsgdb9nsd_130150,-435.4316
dsgdb9nsd_130152,-451.4682
dsgdb9nsd_130153,-471.3336
dsgdb9nsd_130156,-451.4746
dsgdb9nsd_130158,-450.28
dsgdb9nsd_130160,-432.9607
dsgdb9nsd_130161,-471.3437
dsgdb9nsd_130167,-470.1375
dsgdb9nsd_130168,-486.1986
dsgdb9nsd_130169,-397.0803
dsgdb9nsd_130171,-432.984
dsgdb9nsd_130173,-448.9965
dsgdb9nsd_130174,-397.082
dsgdb9nsd_130175,-398.3118
dsgdb9nsd_130176,-414.3375
dsgdb9nsd_130177,-434.2017
dsgdb9nsd_130179,-429.1718
dsgdb9nsd_130183,-413.1302
dsgdb9nsd_130184,-429.1772
dsgdb9nsd_130185,-414.3332
dsgdb9nsd_130186,-429.1546
dsgdb9nsd_130187,-432.984
dsgdb9nsd_130190,-470.0793
dsgdb9nsd_130191,-448.9908
dsgdb9nsd_130194,-445.2127
dsgdb9nsd_130195,-445.1952
dsgdb9nsd_130196,-461.2083
dsgdb9nsd_130198,-470.1347
dsgdb9nsd_130200,-414.3146
dsgdb9nsd_130201,-434.1843
dsgdb9nsd_130203,-413.1395
dsgdb9nsd_130204,-434.2198
dsgdb9nsd_130205,-435.4313
dsgdb9nsd_130206,-414.3068
dsgdb9nsd_130208,-450.2826
dsgdb9nsd_130209,-450.2443
dsgdb9nsd_130210,-470.1351
dsgdb9nsd_130211,-446.4167
dsgdb9nsd_130212,-466.3059
dsgdb9nsd_130213,-414.3198
dsgdb9nsd_130214,-430.349
dsgdb9nsd_130216,-413.0737
dsgdb9nsd_130217,-429.171
dsgdb9nsd_130219,-451.4655
dsgdb9nsd_130220,-430.3426
dsgdb9nsd_130221,-446.4298
dsgdb9nsd_130222,-466.3191
dsgdb9nsd_130224,-486.1682
dsgdb9nsd_130225,-418.1338
dsgdb9nsd_130226,-434.1615
dsgdb9nsd_130227,-454.0257
dsgdb9nsd_130228,-434.1557
dsgdb9nsd_130232,-506.0104
dsgdb9nsd_130233,-450.2378
dsgdb9nsd_130234,-466.2916
dsgdb9nsd_130235,-470.105
dsgdb9nsd_130237,-470.0929
dsgdb9nsd_130241,-466.2814
dsgdb9nsd_130242,-486.17
dsgdb9nsd_130243,-506.0177
dsgdb9nsd_130244,-434.1935
dsgdb9nsd_130245,-450.2197
dsgdb9nsd_130246,-470.0834
dsgdb9nsd_130247,-450.217
dsgdb9nsd_130248,-486.1619
dsgdb9nsd_130249,-506.0097
dsgdb9nsd_130250,-506.0398
dsgdb9nsd_130251,-525.895
dsgdb9nsd_130253,-486.1776
dsgdb9nsd_130254,-489.9911
dsgdb9nsd_130256,-506.0484
dsgdb9nsd_130258,-506.0356
dsgdb9nsd_130259,-486.1742
dsgdb9nsd_130260,-506.0286
dsgdb9nsd_130261,-432.9262
dsgdb9nsd_130262,-449.018
dsgdb9nsd_130263,-470.1021
dsgdb9nsd_130264,-416.8829
dsgdb9nsd_130266,-432.9788
dsgdb9nsd_130268,-454.0619
dsgdb9nsd_130271,-471.3331
dsgdb9nsd_130272,-471.3124
dsgdb9nsd_130276,-450.2296
dsgdb9nsd_130278,-470.1186
dsgdb9nsd_130282,-470.0912
dsgdb9nsd_130283,-486.1495
dsgdb9nsd_130284,-489.979
dsgdb9nsd_130286,-416.919
dsgdb9nsd_130287,-432.9728
dsgdb9nsd_130288,-452.8254
dsgdb9nsd_130289,-468.8354
dsgdb9nsd_130291,-418.1525
dsgdb9nsd_130292,-434.1817
dsgdb9nsd_130293,-454.0442
dsgdb9nsd_130294,-434.1723
dsgdb9nsd_130296,-468.8667
dsgdb9nsd_130300,-452.8226
dsgdb9nsd_130301,-468.8669
dsgdb9nsd_130302,-454.0327
dsgdb9nsd_130303,-489.9181
dsgdb9nsd_130304,-468.8273
dsgdb9nsd_130305,-484.8524
dsgdb9nsd_130306,-449.0175
dsgdb9nsd_130307,-465.0494
